Datetime,Close,High,Low,Open,Volume
2026-07-27 09:15:00+05:30,23912.30078125,23963.19921875,23897.19921875,23929.5,0
2026-07-27 09:20:00+05:30,23929.400390625,23939.5,23911.75,23913.75,0
2026-07-27 09:25:00+05:30,23939.94921875,23940.75,23913.599609375,23930.349609375,0
2026-07-27 09:30:00+05:30,23937.349609375,23948.849609375,23927.75,23941.80078125,0
2026-07-27 09:35:00+05:30,23944.099609375,23952.30078125,23936.05078125,23939.599609375,0
2026-07-27 09:40:00+05:30,23951.05078125,23951.30078125,23941.099609375,23944.900390625,0
2026-07-27 09:45:00+05:30,23951.849609375,23955.900390625,23945.05078125,23952.099609375,0
2026-07-27 09:50:00+05:30,23933.400390625,23953.44921875,23929.5,23953.44921875,0
2026-07-27 09:55:00+05:30,23933.849609375,23936.0,23916.80078125,23934.94921875,0
2026-07-27 10:00:00+05:30,23918.849609375,23934.900390625,23916.75,23933.349609375,0
2026-07-27 10:05:00+05:30,23912.599609375,23925.80078125,23909.0,23920.400390625,0
2026-07-27 10:10:00+05:30,23933.30078125,23933.349609375,23910.400390625,23913.25,0
2026-07-27 10:15:00+05:30,23923.94921875,23935.75,23920.650390625,23934.0,0
2026-07-27 10:20:00+05:30,23911.400390625,23925.5,23908.75,23925.349609375,0
2026-07-27 10:25:00+05:30,23915.19921875,23918.400390625,23910.30078125,23912.80078125,0
2026-07-27 10:30:00+05:30,23915.900390625,23924.05078125,23906.5,23917.05078125,0
2026-07-27 10:35:00+05:30,23892.099609375,23917.44921875,23891.69921875,23917.44921875,0
2026-07-27 10:40:00+05:30,23925.30078125,23927.650390625,23892.25,23894.25,0
2026-07-27 10:45:00+05:30,23917.19921875,23927.75,23912.5,23927.25,0
2026-07-27 10:50:00+05:30,23917.099609375,23924.30078125,23907.80078125,23918.30078125,0
2026-07-27 10:55:00+05:30,23933.44921875,23939.30078125,23911.05078125,23917.80078125,0
2026-07-27 11:00:00+05:30,23930.05078125,23938.400390625,23927.69921875,23935.599609375,0
2026-07-27 11:05:00+05:30,23932.849609375,23936.25,23920.0,23931.150390625,0
2026-07-27 11:10:00+05:30,23924.75,23937.44921875,23922.75,23936.05078125,0
2026-07-27 11:15:00+05:30,23944.400390625,23945.0,23923.349609375,23926.0,0
2026-07-27 11:20:00+05:30,23949.44921875,23950.94921875,23939.5,23945.69921875,0
2026-07-27 11:25:00+05:30,23961.900390625,23968.19921875,23949.099609375,23951.55078125,0
2026-07-27 11:30:00+05:30,23964.0,23971.75,23958.900390625,23963.55078125,0
2026-07-27 11:35:00+05:30,23960.19921875,23966.44921875,23956.30078125,23966.44921875,0
2026-07-27 11:40:00+05:30,23963.55078125,23968.900390625,23959.400390625,23961.69921875,0
2026-07-27 11:45:00+05:30,23954.19921875,23970.30078125,23952.650390625,23966.05078125,0
2026-07-27 11:50:00+05:30,23959.69921875,23961.0,23949.099609375,23956.25,0
2026-07-27 11:55:00+05:30,23963.400390625,23972.80078125,23959.25,23961.94921875,0
2026-07-27 12:00:00+05:30,23955.30078125,23967.400390625,23953.150390625,23965.69921875,0
2026-07-27 12:05:00+05:30,23952.349609375,23958.05078125,23949.05078125,23957.30078125,0
2026-07-27 12:10:00+05:30,23956.19921875,23963.150390625,23945.599609375,23954.30078125,0
2026-07-27 12:15:00+05:30,23959.25,23965.80078125,23955.099609375,23959.05078125,0
2026-07-27 12:20:00+05:30,23957.900390625,23961.75,23952.900390625,23960.599609375,0
2026-07-27 12:25:00+05:30,23954.75,23962.900390625,23954.25,23960.30078125,0
2026-07-27 12:30:00+05:30,23958.5,23967.30078125,23951.099609375,23956.900390625,0
2026-07-27 12:35:00+05:30,23951.19921875,23961.80078125,23948.80078125,23961.80078125,0
2026-07-27 12:40:00+05:30,23951.19921875,23953.349609375,23943.05078125,23952.05078125,0
2026-07-27 12:45:00+05:30,23951.19921875,23957.650390625,23949.19921875,23952.55078125,0
2026-07-27 12:50:00+05:30,23949.0,23958.0,23946.849609375,23953.80078125,0
2026-07-27 12:55:00+05:30,23953.900390625,23958.05078125,23943.75,23951.30078125,0
2026-07-27 13:00:00+05:30,23962.69921875,23968.80078125,23948.19921875,23955.849609375,0
2026-07-27 13:05:00+05:30,23962.19921875,23970.69921875,23959.599609375,23965.80078125,0
2026-07-27 13:10:00+05:30,23970.099609375,23970.80078125,23959.0,23964.55078125,0
2026-07-27 13:15:00+05:30,23972.30078125,23979.150390625,23969.349609375,23971.900390625,0
2026-07-27 13:20:00+05:30,23972.19921875,23975.69921875,23968.099609375,23974.19921875,0
2026-07-27 13:25:00+05:30,23954.55078125,23973.80078125,23954.30078125,23973.80078125,0
2026-07-27 13:30:00+05:30,23938.5,23960.849609375,23938.5,23956.25,0
2026-07-27 13:35:00+05:30,23958.349609375,23959.55078125,23935.400390625,23940.599609375,0
2026-07-27 13:40:00+05:30,23956.25,23960.69921875,23946.599609375,23959.94921875,0
2026-07-27 13:45:00+05:30,23957.650390625,23967.25,23953.25,23958.25,0
2026-07-27 13:50:00+05:30,23964.30078125,23967.30078125,23954.099609375,23959.0,0
2026-07-27 13:55:00+05:30,23971.349609375,23972.400390625,23962.0,23965.80078125,0
2026-07-27 14:00:00+05:30,23984.650390625,23989.5,23970.5,23973.599609375,0
2026-07-27 14:05:00+05:30,23993.25,23995.150390625,23981.25,23986.75,0
2026-07-27 14:10:00+05:30,23995.900390625,23998.30078125,23987.69921875,23995.94921875,0
2026-07-27 14:15:00+05:30,23990.150390625,23998.849609375,23984.55078125,23997.55078125,0
2026-07-27 14:20:00+05:30,23998.25,23998.400390625,23988.5,23992.55078125,0
2026-07-27 14:25:00+05:30,24006.69921875,24009.69921875,23995.19921875,23999.30078125,0
2026-07-27 14:30:00+05:30,23998.099609375,24011.099609375,23996.0,24008.650390625,0
2026-07-27 14:35:00+05:30,23998.099609375,24003.69921875,23988.30078125,24000.44921875,0
2026-07-27 14:40:00+05:30,23996.25,24001.75,23988.80078125,23999.599609375,0
2026-07-27 14:45:00+05:30,23992.650390625,24003.5,23986.900390625,23997.650390625,0
2026-07-27 14:50:00+05:30,23985.400390625,24000.349609375,23984.80078125,23995.19921875,0
2026-07-27 14:55:00+05:30,23989.150390625,23997.400390625,23984.099609375,23986.75,0
2026-07-27 15:00:00+05:30,23990.69921875,24000.849609375,23988.5,23989.55078125,0
2026-07-27 15:05:00+05:30,23995.849609375,23998.30078125,23990.599609375,23991.19921875,0
2026-07-27 15:10:00+05:30,23987.150390625,24001.75,23986.400390625,23996.849609375,0
2026-07-27 15:15:00+05:30,23996.75,23997.150390625,23985.099609375,23985.099609375,0
2026-07-27 15:20:00+05:30,24003.75,24007.44921875,23993.0,23995.349609375,0
2026-07-27 15:25:00+05:30,24003.650390625,24008.099609375,23996.599609375,24003.19921875,0
2026-07-28 09:15:00+05:30,24029.849609375,24039.849609375,23969.25,23971.25,0
2026-07-28 09:20:00+05:30,24015.0,24037.05078125,24011.150390625,24029.69921875,0
2026-07-28 09:25:00+05:30,24006.80078125,24015.55078125,23994.099609375,24015.55078125,0
2026-07-28 09:30:00+05:30,23993.75,24013.400390625,23985.75,24006.25,0
2026-07-28 09:35:00+05:30,24019.25,24020.44921875,23993.400390625,23993.400390625,0
2026-07-28 09:40:00+05:30,24017.94921875,24025.19921875,24015.25,24018.75,0
2026-07-28 09:45:00+05:30,24012.5,24019.900390625,24005.19921875,24018.05078125,0
2026-07-28 09:50:00+05:30,24012.0,24014.05078125,23995.25,24012.94921875,0
2026-07-28 09:55:00+05:30,24011.349609375,24017.94921875,24007.349609375,24012.400390625,0
2026-07-28 10:00:00+05:30,23973.0,24013.55078125,23967.150390625,24012.25,0
2026-07-28 10:05:00+05:30,23970.69921875,23978.599609375,23962.150390625,23972.900390625,0
2026-07-28 10:10:00+05:30,23986.25,23988.400390625,23962.44921875,23971.25,0
2026-07-28 10:15:00+05:30,23997.900390625,24006.099609375,23985.05078125,23985.599609375,0
2026-07-28 10:20:00+05:30,23994.900390625,23999.30078125,23984.80078125,23997.400390625,0
2026-07-28 10:25:00+05:30,23985.849609375,24001.900390625,23985.650390625,23994.69921875,0
2026-07-28 10:30:00+05:30,23998.80078125,24007.30078125,23986.19921875,23986.55078125,0
2026-07-28 10:35:00+05:30,24007.80078125,24014.0,23996.099609375,23999.150390625,0
2026-07-28 10:40:00+05:30,24019.75,24023.349609375,24006.099609375,24007.5,0
2026-07-28 10:45:00+05:30,24030.19921875,24033.349609375,24020.0,24020.099609375,0
2026-07-28 10:50:00+05:30,24036.44921875,24039.0,24025.599609375,24030.69921875,0
2026-07-28 10:55:00+05:30,24036.19921875,24041.0,24032.69921875,24036.400390625,0
2026-07-28 11:00:00+05:30,24024.44921875,24039.55078125,24017.900390625,24036.650390625,0
2026-07-28 11:05:00+05:30,24023.80078125,24025.80078125,24017.94921875,24024.44921875,0
2026-07-28 11:10:00+05:30,24014.599609375,24024.55078125,24010.05078125,24024.099609375,0
2026-07-28 11:15:00+05:30,24024.94921875,24029.69921875,24014.900390625,24015.19921875,0
2026-07-28 11:20:00+05:30,24014.650390625,24026.150390625,24013.44921875,24025.30078125,0
2026-07-28 11:25:00+05:30,24014.0,24021.30078125,24010.650390625,24014.75,0
2026-07-28 11:30:00+05:30,24002.19921875,24016.150390625,24001.80078125,24013.900390625,0
2026-07-28 11:35:00+05:30,24010.349609375,24010.650390625,23999.94921875,24002.80078125,0
2026-07-28 11:40:00+05:30,24021.05078125,24025.05078125,24008.150390625,24010.69921875,0
2026-07-28 11:45:00+05:30,24030.75,24036.80078125,24018.5,24020.900390625,0
2026-07-28 11:50:00+05:30,24014.30078125,24031.900390625,24011.19921875,24030.80078125,0
2026-07-28 11:55:00+05:30,24011.349609375,24015.849609375,24003.650390625,24013.75,0
2026-07-28 12:00:00+05:30,24008.400390625,24013.94921875,24003.75,24011.0,0
2026-07-28 12:05:00+05:30,24020.44921875,24021.69921875,24019.099609375,24021.25,0
2026-07-28 12:10:00+05:30,24026.5,24028.599609375,24018.19921875,24021.44921875,0
2026-07-28 12:15:00+05:30,24018.0,24028.400390625,24015.30078125,24026.25,0
2026-07-28 12:20:00+05:30,24017.80078125,24020.25,24010.849609375,24017.75,0
2026-07-28 12:25:00+05:30,24023.349609375,24028.900390625,24012.849609375,24017.75,0
2026-07-28 12:30:00+05:30,24017.69921875,24027.25,24017.599609375,24023.5,0
2026-07-28 12:35:00+05:30,24018.94921875,24021.30078125,24009.400390625,24017.30078125,0
2026-07-28 12:40:00+05:30,24015.55078125,24023.44921875,24014.30078125,24018.150390625,0
2026-07-28 12:45:00+05:30,24014.5,24022.0,24011.150390625,24015.650390625,0
2026-07-28 12:50:00+05:30,24013.75,24016.19921875,24009.349609375,24015.25,0
2026-07-28 12:55:00+05:30,24003.900390625,24017.94921875,24003.900390625,24013.44921875,0
2026-07-28 13:00:00+05:30,24002.599609375,24008.75,24000.849609375,24004.05078125,0
2026-07-28 13:05:00+05:30,24004.900390625,24007.849609375,24000.349609375,24002.150390625,0
2026-07-28 13:10:00+05:30,23983.099609375,24006.349609375,23982.900390625,24005.69921875,0
2026-07-28 13:15:00+05:30,23978.44921875,23984.05078125,23968.650390625,23983.05078125,0
2026-07-28 13:20:00+05:30,23991.599609375,23993.69921875,23974.55078125,23978.55078125,0
2026-07-28 13:25:00+05:30,23985.599609375,23991.150390625,23982.099609375,23991.150390625,0
2026-07-28 13:30:00+05:30,23986.80078125,23992.5,23980.5,23984.849609375,0
2026-07-28 13:35:00+05:30,23985.05078125,23993.099609375,23982.099609375,23987.05078125,0
2026-07-28 13:40:00+05:30,23983.349609375,23986.80078125,23977.400390625,23985.0,0
2026-07-28 13:45:00+05:30,23980.400390625,23984.25,23972.400390625,23983.349609375,0
2026-07-28 13:50:00+05:30,24006.150390625,24009.150390625,23980.44921875,23980.650390625,0
2026-07-28 13:55:00+05:30,24002.0,24011.75,23995.44921875,24006.19921875,0
2026-07-28 14:00:00+05:30,24001.150390625,24005.0,23997.0,24001.900390625,0
